age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
47,11,2,2,no,0,no,no,0,7,7,240,1,-1,0,0,no
47,1,0,2,no,1797,no,no,0,7,7,62,4,-1,0,0,no
44,0,0,2,no,2,no,yes,2,7,7,46,2,-1,0,0,no
46,11,0,3,no,2911,no,no,2,7,7,41,9,-1,0,0,no
40,3,0,0,no,1395,yes,yes,0,7,7,122,2,-1,0,0,no
33,2,2,0,no,522,no,yes,0,7,7,559,4,-1,0,0,no
36,7,2,1,no,776,no,yes,0,7,7,722,3,-1,0,0,yes
25,0,0,2,no,0,no,no,0,7,7,64,1,-1,0,0,no
45,2,0,0,no,879,no,no,0,7,7,621,2,-1,0,0,yes
27,4,1,0,no,266,no,yes,0,7,7,232,1,-1,0,0,no
43,4,0,2,no,29,no,no,2,7,7,259,8,-1,0,0,no
37,6,0,0,no,1633,no,no,0,7,7,629,2,-1,0,0,yes
47,1,0,3,no,12245,no,no,0,7,7,1103,3,-1,0,0,no
48,1,0,1,no,666,yes,no,0,7,7,317,6,-1,0,0,no
30,4,0,0,no,-134,yes,yes,0,7,7,61,1,-1,0,0,no
35,6,0,0,no,0,yes,no,2,7,7,126,4,-1,0,0,no
59,11,0,2,no,1247,no,no,2,7,7,66,8,-1,0,0,no
46,8,0,0,no,926,no,no,0,7,7,385,5,-1,0,0,yes
43,2,0,0,no,-796,no,no,0,7,7,190,4,-1,0,0,no
52,5,0,1,no,493,no,no,0,7,7,61,6,-1,0,0,no
37,4,0,0,no,343,yes,yes,0,7,7,74,7,-1,0,0,no
45,2,0,0,no,268,no,no,0,7,7,96,14,-1,0,0,no
54,1,2,1,no,92,no,yes,2,7,7,86,4,-1,0,0,no
28,1,1,1,no,0,no,no,0,7,7,94,1,-1,0,0,no
42,1,0,3,no,6573,yes,no,0,7,7,56,4,-1,0,0,no
44,4,0,0,no,182,yes,yes,0,7,7,209,4,-1,0,0,no
57,3,0,0,no,1143,no,no,2,7,7,69,3,-1,0,0,no
46,0,0,0,no,4044,no,no,0,7,7,326,3,-1,0,0,no
27,0,1,0,no,77,no,yes,0,7,7,497,1,-1,0,0,no
51,2,0,0,no,1327,no,no,0,7,7,21,2,-1,0,0,no
29,3,0,0,no,488,no,yes,0,7,7,223,1,-1,0,0,no
57,2,0,0,no,0,no,no,0,7,7,236,1,-1,0,0,no
59,5,2,0,no,23,no,no,0,7,7,66,1,-1,0,0,no
57,5,0,2,no,808,no,no,2,7,7,274,1,-1,0,0,no
26,4,0,0,no,-236,yes,yes,0,7,7,459,1,-1,0,0,no
36,4,0,0,no,-274,no,no,0,7,7,217,1,-1,0,0,no
35,1,1,1,no,12,no,no,0,7,7,289,1,-1,0,0,no
40,3,1,0,no,-1,no,no,0,7,7,173,1,-1,0,0,no
51,0,0,2,no,505,no,yes,0,7,7,130,1,-1,0,0,no
45,4,2,0,no,88,no,yes,0,7,7,332,1,-1,0,0,no
33,0,1,2,no,777,no,no,0,7,7,263,1,-1,0,0,no
53,0,0,2,no,0,no,no,0,7,7,114,1,-1,0,0,no
39,0,1,2,no,366,yes,yes,0,7,7,166,1,-1,0,0,no
43,1,0,1,no,460,no,yes,0,7,7,94,1,-1,0,0,no
60,0,2,2,no,3427,no,no,0,7,7,169,1,-1,0,0,no
28,9,1,2,no,332,no,no,0,7,7,385,1,-1,0,0,no
46,2,0,0,no,967,no,no,0,7,7,248,3,-1,0,0,no
56,1,0,2,no,21,no,no,0,7,7,118,1,-1,0,0,no
32,6,1,1,no,2559,no,no,0,7,7,889,1,-1,0,0,yes
32,3,0,0,no,1604,no,yes,0,7,7,625,1,-1,0,0,yes
34,0,1,2,yes,-2,no,yes,0,7,7,199,1,-1,0,0,no
30,1,1,1,no,0,no,no,0,7,7,240,1,-1,0,0,no
51,0,0,0,no,505,yes,no,2,7,7,199,4,-1,0,0,no
29,4,0,1,no,0,no,yes,0,7,7,158,1,-1,0,0,no
35,4,1,0,no,2110,no,yes,0,7,7,39,1,-1,0,0,no
29,0,0,2,no,0,yes,no,2,7,7,256,15,-1,0,0,no
31,0,1,0,no,1,no,yes,0,7,7,174,1,-1,0,0,no
40,2,0,3,no,0,no,yes,0,7,7,161,1,-1,0,0,no
29,0,0,2,no,57,no,yes,0,7,7,461,1,-1,0,0,no
44,9,0,2,no,398,no,no,0,7,7,187,3,-1,0,0,no
32,4,1,0,no,-1139,yes,no,0,7,7,201,1,-1,0,0,no
36,0,0,0,no,537,no,yes,0,7,7,206,6,-1,0,0,no
40,2,0,0,no,351,no,yes,0,7,7,139,1,-1,0,0,no
37,1,1,1,no,0,no,no,0,7,7,643,3,-1,0,0,no
45,1,1,0,no,-57,no,yes,0,7,7,262,1,-1,0,0,no
55,9,2,3,no,3068,no,no,0,7,7,44,3,-1,0,0,no
39,3,0,0,no,2319,no,no,0,7,7,84,1,-1,0,0,no
25,2,1,1,no,437,no,yes,0,7,7,121,1,-1,0,0,no
41,2,1,0,no,879,no,yes,0,7,7,60,4,-1,0,0,no
34,2,1,0,no,232,no,no,0,7,7,130,1,-1,0,0,no
37,3,1,0,no,-117,no,yes,0,7,7,106,1,-1,0,0,no
51,5,0,0,no,3003,yes,no,0,7,7,149,3,-1,0,0,no
35,3,1,0,no,0,no,yes,0,7,7,480,1,-1,0,0,no
49,0,0,2,no,-167,no,no,0,7,7,51,1,-1,0,0,no
28,2,1,0,no,909,no,yes,0,7,7,532,1,-1,0,0,yes
26,0,1,0,no,428,no,yes,0,7,7,575,1,-1,0,0,no
27,1,0,1,no,54,yes,yes,0,7,7,72,1,-1,0,0,no
45,3,2,0,no,-176,no,yes,0,7,7,574,1,-1,0,0,yes
34,3,2,0,no,564,no,yes,0,7,7,445,1,-1,0,0,no
27,4,0,0,no,221,no,yes,0,7,7,554,1,-1,0,0,no
35,4,2,0,no,35,yes,no,0,7,7,129,4,-1,0,0,no
48,3,0,0,no,8,no,yes,0,7,7,46,1,-1,0,0,no
33,4,1,0,no,149,no,yes,0,7,7,254,1,-1,0,0,no
31,2,1,0,no,475,no,no,0,7,7,226,1,-1,0,0,no
40,0,1,3,no,29,no,no,2,7,7,118,2,-1,0,0,no
56,9,2,0,no,977,no,no,0,7,7,1200,1,-1,0,0,no
29,0,1,2,no,161,no,yes,0,7,7,295,1,-1,0,0,no
40,1,2,1,no,492,no,yes,0,7,7,125,2,-1,0,0,no
35,3,0,0,no,0,no,no,0,7,7,78,11,-1,0,0,no
30,3,0,2,no,40,yes,yes,0,7,7,174,1,-1,0,0,no
59,0,0,0,no,13718,no,no,2,7,7,107,6,-1,0,0,no
34,0,0,0,no,205,yes,yes,0,7,7,309,1,-1,0,0,no
26,0,1,0,no,123,no,yes,0,7,7,209,1,-1,0,0,no
41,1,0,0,no,0,no,yes,0,7,7,630,3,-1,0,0,no
31,11,1,1,no,0,no,no,0,7,7,57,1,-1,0,0,no
58,0,0,0,no,2146,no,no,0,7,7,206,3,-1,0,0,no
35,0,0,2,no,63,no,yes,0,7,7,243,2,-1,0,0,no
27,2,0,0,no,-428,no,no,0,7,7,451,1,-1,0,0,no
40,1,0,1,no,0,no,no,0,7,7,111,1,-1,0,0,no
52,2,2,1,yes,-1014,no,yes,0,7,7,154,1,-1,0,0,no
38,2,0,0,no,-228,yes,no,0,7,7,162,4,-1,0,0,no
30,0,1,0,no,-42,no,no,0,7,7,86,2,-1,0,0,no
25,0,1,0,no,218,no,yes,0,7,7,448,1,-1,0,0,no
57,0,0,2,no,282,no,yes,0,7,7,261,12,-1,0,0,no
29,4,0,0,no,123,no,yes,0,7,7,151,1,-1,0,0,no
48,0,0,2,no,14,no,yes,0,7,7,120,1,-1,0,0,no
29,0,0,0,no,247,no,yes,0,7,7,199,1,-1,0,0,no
31,9,0,3,yes,-6,no,yes,2,7,7,94,2,-1,0,0,no
38,9,2,0,no,216,no,no,0,7,7,97,3,-1,0,0,no
29,2,0,0,no,-28,no,no,0,7,7,531,1,-1,0,0,no
40,0,0,0,no,326,yes,yes,0,7,7,112,1,-1,0,0,no
31,3,1,0,no,119,no,no,0,7,7,80,1,-1,0,0,no
34,0,0,2,no,69,no,no,2,7,7,41,1,-1,0,0,no
29,0,0,2,no,707,no,no,0,7,7,210,1,-1,0,0,no
44,9,0,2,no,-227,no,yes,0,7,7,153,1,-1,0,0,no
41,0,1,0,yes,1085,yes,yes,0,7,7,599,1,-1,0,0,yes
34,0,2,0,no,368,no,yes,0,7,7,2201,1,-1,0,0,no
35,7,0,2,yes,25,no,yes,0,7,7,236,1,-1,0,0,no
43,1,2,1,no,-132,yes,yes,0,7,7,532,2,-1,0,0,no
59,0,2,2,no,1265,no,yes,0,7,7,849,1,-1,0,0,yes
46,1,0,0,no,700,no,yes,0,7,7,136,1,-1,0,0,no
55,0,1,0,no,82,no,yes,0,7,7,500,1,-1,0,0,no
41,9,0,2,no,1529,no,no,0,7,7,61,6,-1,0,0,no
59,1,1,1,no,623,yes,no,0,7,7,212,4,-1,0,0,no
39,2,0,0,no,-241,yes,yes,0,7,7,337,4,-1,0,0,no
26,2,2,1,no,278,yes,yes,0,7,7,1467,1,-1,0,0,no
33,0,0,0,no,1834,yes,no,0,7,7,117,3,-1,0,0,no
32,2,1,0,no,-398,no,yes,0,7,7,387,2,-1,0,0,no
41,2,2,0,no,0,no,no,0,7,7,353,4,-1,0,0,no
29,4,0,0,no,-597,no,no,0,7,7,500,2,-1,0,0,no
31,0,1,0,no,16,no,no,0,7,7,387,1,-1,0,0,no
37,3,0,0,no,10,no,yes,0,7,7,162,2,-1,0,0,no
50,3,1,0,no,-79,no,yes,0,7,7,70,1,-1,0,0,no
27,1,1,1,no,338,no,yes,0,7,7,535,1,-1,0,0,no
47,1,0,1,no,-50,no,yes,0,7,7,175,1,-1,0,0,no
47,2,1,0,no,-239,yes,yes,0,7,7,973,3,-1,0,0,yes
47,9,0,1,no,333,no,no,2,7,7,141,1,-1,0,0,no
51,4,0,0,no,867,yes,no,0,7,7,422,3,-1,0,0,no
57,5,0,0,no,-37,no,yes,0,7,7,354,1,-1,0,0,no
44,2,2,0,no,0,yes,no,0,7,7,835,4,-1,0,0,no
51,1,0,1,no,1392,no,no,0,7,7,511,3,-1,0,0,no
28,0,0,2,no,-196,no,no,0,7,7,209,1,-1,0,0,no
41,3,1,0,no,0,yes,yes,0,7,7,166,1,-1,0,0,no
30,1,1,0,no,269,no,yes,0,7,7,1165,2,-1,0,0,no
25,0,1,0,no,913,yes,no,0,7,7,113,4,-1,0,0,no
32,3,1,0,no,-267,no,yes,0,7,7,98,1,-1,0,0,no
40,4,0,0,no,193,yes,yes,0,7,7,190,1,-1,0,0,no
31,4,1,0,no,78,yes,yes,0,7,7,104,1,-1,0,0,no
30,8,0,0,no,85,yes,yes,0,7,7,88,1,-1,0,0,no
25,4,1,0,no,111,no,yes,0,7,7,316,1,-1,0,0,no
45,0,0,0,no,226,no,no,2,7,7,211,2,-1,0,0,no
49,0,0,2,yes,-354,no,yes,0,7,7,455,1,-1,0,0,no
32,3,1,0,no,212,no,no,0,7,7,830,5,-1,0,0,yes
52,0,0,2,no,9444,no,no,0,7,7,271,3,-1,0,0,no
35,1,1,1,no,14,no,no,0,7,7,167,2,-1,0,0,no
60,5,2,1,no,468,no,no,0,7,7,108,2,-1,0,0,no
33,0,1,2,yes,-15,no,yes,0,7,7,326,2,-1,0,0,no
43,1,0,1,no,1530,no,no,0,7,7,91,3,-1,0,0,no
42,3,0,0,no,1133,yes,no,0,7,7,375,3,-1,0,0,no
50,2,0,3,no,680,no,no,0,7,7,457,5,-1,0,0,no
33,4,1,0,no,329,yes,yes,0,7,7,227,4,-1,0,0,no
42,2,0,0,no,473,yes,no,0,7,7,216,5,-1,0,0,no
26,0,1,0,yes,-8019,no,yes,0,7,7,299,3,-1,0,0,no
25,2,1,1,no,226,no,no,0,7,7,366,2,-1,0,0,no
26,3,0,0,no,383,yes,yes,0,7,7,238,2,-1,0,0,no
39,3,2,0,no,1,no,yes,0,7,7,281,1,-1,0,0,no
39,4,0,0,no,27,no,yes,0,7,7,290,1,-1,0,0,no
31,2,1,0,no,49,yes,no,0,7,7,234,1,-1,0,0,no
52,8,0,1,no,1023,no,no,0,7,7,107,6,-1,0,0,no
28,3,1,0,no,1507,no,no,0,7,7,92,1,-1,0,0,no
46,0,0,2,no,3969,no,no,2,7,7,46,5,-1,0,0,no
28,4,1,0,no,198,no,no,0,7,7,159,1,-1,0,0,no
54,9,0,0,no,0,no,yes,0,7,7,97,1,-1,0,0,no
45,0,0,2,no,55,no,no,0,7,7,112,3,-1,0,0,no
58,7,0,2,no,124,yes,no,0,7,7,293,7,-1,0,0,no
42,0,1,0,no,419,no,no,0,7,7,88,3,-1,0,0,no
34,0,1,0,no,-72,yes,no,0,7,7,273,5,-1,0,0,no
50,2,0,0,no,0,no,no,0,7,7,152,2,-1,0,0,no
59,0,0,2,no,3372,no,no,0,7,7,87,1,-1,0,0,no
56,0,0,0,no,58932,no,no,2,7,7,339,2,-1,0,0,no
58,2,2,0,no,-354,yes,yes,0,7,7,98,1,-1,0,0,no
31,1,0,1,no,-513,no,yes,0,7,7,124,1,-1,0,0,no
58,0,2,0,no,916,no,no,0,7,7,244,4,-1,0,0,no
25,4,1,0,no,402,no,yes,0,7,7,264,1,-1,0,0,no
32,0,1,0,no,22,no,no,0,7,7,280,1,-1,0,0,no
38,0,0,2,no,433,no,no,0,7,7,116,3,-1,0,0,no
33,1,1,0,no,1326,no,yes,0,7,7,164,2,-1,0,0,no
37,3,0,0,no,147,yes,no,0,7,7,25,30,-1,0,0,no
38,1,0,1,no,76,yes,no,0,7,7,196,3,-1,0,0,no
31,1,1,1,no,1598,yes,no,0,7,7,36,33,-1,0,0,no
52,0,2,0,no,497,no,yes,0,7,7,277,2,-1,0,0,no
27,3,1,0,no,145,no,yes,0,7,7,95,3,-1,0,0,no
25,0,0,2,no,0,no,no,0,7,7,116,1,-1,0,0,no
31,3,1,1,no,383,no,yes,0,7,7,305,1,-1,0,0,no
35,1,0,1,no,1361,no,yes,0,7,7,15,11,-1,0,0,no
28,8,1,0,yes,-1270,no,yes,2,7,7,237,2,-1,0,0,no
29,0,0,0,no,-305,yes,yes,0,7,7,263,1,-1,0,0,no
33,2,0,0,no,2284,yes,yes,0,7,7,210,2,-1,0,0,no
39,4,0,0,no,0,no,no,0,7,7,333,5,-1,0,0,no
47,0,0,0,yes,-594,yes,yes,0,7,7,100,4,-1,0,0,no
39,0,0,3,no,18,no,no,0,7,7,75,3,-1,0,0,no
50,2,0,0,no,1717,no,no,2,7,7,416,8,-1,0,0,no
50,6,2,1,no,387,no,no,0,7,7,221,8,-1,0,0,no
49,1,0,1,no,96,no,no,0,7,7,51,2,-1,0,0,no
44,7,0,2,no,5038,no,no,0,7,7,199,7,-1,0,0,no
28,2,1,0,no,1581,no,yes,0,7,7,576,2,-1,0,0,no
31,4,1,0,no,8,no,no,0,7,7,340,3,-1,0,0,no
47,9,0,0,no,1152,no,no,2,7,7,260,13,-1,0,0,no
30,2,0,1,no,101,yes,yes,0,7,7,187,3,-1,0,0,no
29,0,1,0,no,218,no,no,0,7,7,255,2,-1,0,0,no
51,0,0,2,no,720,no,no,0,7,7,160,5,-1,0,0,no
44,3,2,1,no,0,yes,no,0,7,7,96,3,-1,0,0,no
43,1,0,0,no,-213,no,yes,2,7,7,543,2,-1,0,0,no
44,4,0,0,no,300,yes,no,0,7,7,182,3,-1,0,0,no
41,3,0,0,no,-396,yes,no,0,7,7,104,4,-1,0,0,no
59,0,2,2,no,55,no,no,0,7,7,13,20,-1,0,0,no
49,6,1,0,no,766,yes,no,0,7,7,150,4,-1,0,0,no
31,2,1,0,no,9,no,no,0,7,7,167,2,-1,0,0,no
50,7,2,1,no,223,no,no,0,7,7,264,5,-1,0,0,no
33,7,0,0,no,0,no,yes,0,7,7,224,4,-1,0,0,no
58,0,0,2,no,853,no,no,0,7,7,317,3,-1,0,0,no
36,0,1,1,no,1346,no,no,0,7,7,74,7,-1,0,0,no
35,1,0,1,no,122,no,no,0,7,7,179,4,-1,0,0,no
30,3,1,0,no,52,no,yes,0,7,7,422,1,-1,0,0,no
27,0,1,2,no,1659,no,yes,0,7,7,447,3,-1,0,0,no
35,1,0,1,no,126,no,yes,0,7,7,371,2,-1,0,0,no
53,0,0,0,no,143,yes,no,0,7,7,122,5,-1,0,0,no
35,0,1,0,no,1688,yes,no,2,7,7,41,4,-1,0,0,no
60,1,0,1,yes,-108,no,yes,0,7,7,79,2,-1,0,0,no
27,0,0,0,no,102,no,yes,0,7,7,159,2,-1,0,0,no
54,6,0,0,no,203,yes,no,2,7,7,238,8,-1,0,0,no
48,6,0,0,no,252,no,no,0,7,7,261,5,-1,0,0,no
40,1,2,0,no,-626,yes,no,0,7,7,140,4,-1,0,0,no
26,0,1,0,no,6,no,yes,2,7,7,360,3,-1,0,0,no
38,2,0,0,no,0,yes,yes,0,7,7,500,5,-1,0,0,no
31,0,0,2,no,76,no,yes,2,7,7,146,4,-1,0,0,no
46,0,0,2,no,14,no,no,0,7,7,407,1,-1,0,0,no
27,1,1,1,no,1117,yes,no,0,7,7,416,4,-1,0,0,no
53,0,0,2,no,1086,no,no,0,7,7,112,5,-1,0,0,no
40,0,0,2,yes,-23,no,yes,0,7,7,756,3,-1,0,0,no
43,7,0,0,no,128,yes,no,2,7,7,122,2,-1,0,0,no
37,0,0,3,no,897,yes,no,0,7,7,339,2,-1,0,0,no
31,9,0,2,no,-367,yes,yes,2,7,7,352,2,-1,0,0,no
28,6,0,0,no,-228,yes,yes,0,7,7,164,3,-1,0,0,no
43,0,0,2,no,8,no,no,2,7,7,245,5,-1,0,0,no
28,0,0,0,no,619,no,no,2,7,7,327,2,-1,0,0,no
47,4,0,0,no,24,no,yes,0,7,7,95,2,-1,0,0,no
43,7,1,1,no,42,no,no,0,7,7,285,1,-1,0,0,no
57,2,0,1,no,-40,no,yes,0,7,7,88,1,-1,0,0,no
58,5,1,0,no,282,no,yes,0,7,7,78,1,-1,0,0,no
25,0,0,0,no,267,no,no,0,7,7,422,2,-1,0,0,no
31,0,1,0,no,726,no,no,0,7,7,719,2,-1,0,0,yes
47,2,0,2,no,50,no,no,2,7,7,167,3,-1,0,0,no
43,11,0,0,no,1926,no,no,2,7,7,89,13,-1,0,0,no
27,4,0,0,no,379,no,yes,0,7,7,269,2,-1,0,0,no
45,7,0,0,no,4688,no,no,0,7,7,112,10,-1,0,0,no
31,1,0,1,no,256,yes,no,0,7,7,28,24,-1,0,0,no
33,2,0,0,no,-805,no,no,0,7,7,208,2,-1,0,0,no
31,0,1,0,no,-2,no,yes,0,7,7,221,2,-1,0,0,no
32,4,1,0,no,473,yes,no,0,7,7,624,5,-1,0,0,no
41,9,0,2,no,175,no,no,0,7,7,252,1,-1,0,0,no
31,3,1,0,no,-407,no,yes,0,7,7,230,1,-1,0,0,no
30,4,1,0,no,148,no,yes,0,7,7,482,3,-1,0,0,no
44,0,1,2,no,-24,no,no,2,7,7,564,1,-1,0,0,no
28,10,1,0,no,305,no,no,0,7,7,625,1,-1,0,0,no
31,7,2,1,no,2,no,yes,0,7,7,53,1,-1,0,0,no
36,0,0,0,no,-308,yes,no,0,7,7,279,11,-1,0,0,no
25,11,1,0,no,3,no,no,0,7,7,136,1,-1,0,0,no
25,2,1,0,no,-55,yes,yes,0,7,7,242,1,-1,0,0,no
27,0,0,2,no,52,no,yes,0,7,7,185,1,-1,0,0,no
60,1,0,1,no,1573,no,no,2,7,7,79,15,-1,0,0,no
36,0,1,3,yes,-395,yes,no,2,7,7,9,17,-1,0,0,no
49,0,0,2,no,4140,no,no,0,7,7,205,4,-1,0,0,no
25,0,1,0,no,495,no,no,0,7,7,131,3,-1,0,0,no
46,1,0,1,no,74,yes,no,0,7,7,15,11,-1,0,0,no
50,2,0,1,no,92,no,yes,0,7,7,192,1,-1,0,0,no
50,0,2,2,no,5,no,no,0,7,7,118,1,-1,0,0,no
33,3,0,1,no,568,no,no,0,7,7,219,1,-1,0,0,no
42,1,0,0,no,4314,no,no,0,7,7,214,1,-1,0,0,no
30,3,1,0,no,312,no,no,0,8,7,188,1,-1,0,0,no
42,2,1,1,no,24,no,no,0,8,7,262,1,-1,0,0,no
28,3,0,0,no,54,no,yes,0,8,7,226,1,-1,0,0,no
34,7,0,1,no,412,yes,yes,0,8,7,164,1,-1,0,0,no
33,1,0,1,no,-139,no,no,0,8,7,290,1,-1,0,0,no
26,7,0,0,no,-306,no,yes,0,8,7,342,1,-1,0,0,no
29,3,1,0,no,210,no,yes,0,8,7,140,1,-1,0,0,no
28,3,1,0,no,551,no,yes,0,8,7,161,1,-1,0,0,no
32,2,2,1,no,31,no,yes,0,8,7,259,1,-1,0,0,no
45,4,0,0,no,0,no,yes,0,8,7,47,7,-1,0,0,no
59,5,0,0,no,184,no,no,0,8,7,163,1,-1,0,0,no
46,8,0,0,no,562,no,no,0,8,7,491,1,-1,0,0,no
32,1,0,1,no,2102,yes,no,0,8,7,220,1,-1,0,0,no
44,1,2,1,no,193,no,yes,0,8,7,104,2,-1,0,0,no
26,0,1,0,no,5,no,no,2,8,7,54,3,-1,0,0,no
53,1,0,0,no,66,no,yes,2,8,7,141,1,-1,0,0,no
46,0,0,2,no,-169,yes,yes,0,8,7,109,1,-1,0,0,no
35,7,0,2,no,2643,no,yes,0,8,7,259,1,-1,0,0,no
56,0,2,2,no,12,no,no,0,8,7,226,1,-1,0,0,no
60,1,0,2,no,75,no,yes,0,8,7,183,1,-1,0,0,no
36,2,0,0,no,-257,no,no,0,8,7,24,26,-1,0,0,no
29,0,1,2,no,170,yes,no,0,8,7,216,1,-1,0,0,no
60,2,2,2,no,-85,no,yes,2,8,7,58,2,-1,0,0,no
55,1,0,1,no,979,no,yes,0,8,7,123,1,-1,0,0,no
27,1,1,1,no,136,no,yes,0,8,7,146,1,-1,0,0,no
33,2,0,1,no,-258,no,no,0,8,7,362,1,-1,0,0,no
33,1,1,1,no,99,no,no,0,8,7,159,1,-1,0,0,no
55,5,0,2,no,150,no,no,0,8,7,124,1,-1,0,0,no
28,0,1,0,no,476,no,no,0,8,7,306,1,-1,0,0,no
28,6,1,1,no,226,no,yes,0,8,7,191,1,-1,0,0,no
26,3,1,0,no,-378,no,yes,0,8,7,165,1,-1,0,0,no
31,1,1,1,no,296,no,yes,0,8,7,509,4,-1,0,0,yes
39,3,1,0,no,1661,no,yes,0,8,7,431,1,-1,0,0,no
26,1,1,1,no,122,no,yes,0,8,7,160,1,-1,0,0,no
27,4,0,2,no,-90,no,yes,0,8,7,175,1,-1,0,0,no
42,0,1,2,no,1322,yes,yes,0,8,7,178,1,-1,0,0,no
42,1,2,0,no,-272,no,no,0,8,7,186,1,-1,0,0,no
34,2,2,0,no,-133,yes,no,0,8,7,395,1,-1,0,0,no
32,2,0,0,no,2,yes,yes,0,8,7,143,1,-1,0,0,no
35,6,0,1,no,0,no,no,0,8,7,201,1,-1,0,0,no
33,7,0,0,no,-627,yes,yes,0,8,7,740,1,-1,0,0,yes
52,7,0,1,yes,-468,no,no,0,8,7,534,1,-1,0,0,yes
30,0,2,0,no,0,no,yes,0,8,7,320,1,-1,0,0,no
25,1,1,1,no,1098,yes,yes,0,8,7,425,1,-1,0,0,no
34,6,0,1,no,191,no,no,0,8,7,59,1,-1,0,0,no
45,0,0,0,yes,-605,yes,no,2,8,7,208,5,-1,0,0,no
27,3,1,0,no,-400,no,yes,0,8,7,290,1,-1,0,0,no
36,3,0,0,no,68,no,yes,0,8,7,85,4,-1,0,0,no
51,3,0,0,no,38,no,yes,0,8,7,31,3,-1,0,0,no
26,2,1,1,no,291,no,yes,0,8,7,393,1,-1,0,0,no
32,1,0,1,yes,2,no,no,0,8,7,82,1,-1,0,0,no
58,5,2,1,no,264,yes,yes,0,8,7,523,3,-1,0,0,no
57,5,0,1,no,1029,no,yes,0,8,7,203,1,-1,0,0,no
56,5,0,1,no,87,no,no,0,8,7,136,2,-1,0,0,no
58,0,0,0,no,1457,yes,no,0,8,7,144,4,-1,0,0,no
25,0,1,0,yes,-220,no,no,0,8,7,152,1,-1,0,0,no
34,9,0,0,no,-97,yes,yes,0,8,7,119,2,-1,0,0,no
27,2,1,0,yes,0,no,yes,0,8,7,732,1,-1,0,0,yes
29,4,1,0,no,1274,no,no,0,8,7,136,1,-1,0,0,no
36,1,0,1,no,128,no,no,0,8,7,733,1,-1,0,0,no
46,1,1,1,no,3,no,no,0,8,7,85,1,-1,0,0,no
32,0,0,2,no,642,no,yes,0,8,7,524,1,-1,0,0,no
55,0,0,2,no,137,no,no,2,8,7,377,1,-1,0,0,no
28,8,0,0,no,455,no,no,0,8,7,286,1,-1,0,0,no
26,3,1,0,no,-35,no,yes,0,8,7,304,1,-1,0,0,no
39,4,1,0,no,230,no,yes,0,8,7,106,1,-1,0,0,no
55,1,0,0,no,51,no,no,0,8,7,102,1,-1,0,0,no
33,7,0,0,yes,-54,no,yes,0,8,7,42,1,-1,0,0,no
29,9,0,2,no,7,no,yes,0,8,7,240,1,-1,0,0,no
45,2,2,0,no,12389,no,yes,0,8,7,711,1,-1,0,0,no
25,4,1,0,no,2,no,no,0,8,7,288,1,-1,0,0,no
55,7,0,1,no,22,no,yes,0,8,7,215,1,-1,0,0,no
32,0,1,0,no,-197,no,yes,0,8,7,99,1,-1,0,0,no
25,3,1,0,no,0,no,yes,0,8,7,238,3,-1,0,0,no
28,3,1,0,no,144,no,yes,0,8,7,136,1,-1,0,0,no
34,0,0,2,no,-480,yes,yes,0,8,7,225,1,-1,0,0,no
26,1,1,1,no,350,no,no,0,8,7,367,1,-1,0,0,no
56,0,0,2,no,175,no,yes,0,8,7,188,1,-1,0,0,no
26,6,1,0,no,551,no,no,0,8,7,531,1,-1,0,0,yes
33,3,1,1,no,621,no,no,0,8,7,217,1,-1,0,0,no
55,5,0,1,no,197,no,yes,0,8,7,256,1,-1,0,0,no
25,2,1,0,no,0,no,yes,0,8,7,634,1,-1,0,0,yes
38,3,0,0,no,-14,no,yes,0,8,7,124,1,-1,0,0,no
27,4,1,0,no,87,no,no,0,8,7,260,1,-1,0,0,no
58,5,0,3,no,-230,no,yes,0,8,7,133,2,-1,0,0,no
25,0,0,0,no,101,no,yes,0,8,7,460,3,-1,0,0,yes
42,0,0,2,no,1556,no,yes,0,8,7,113,1,-1,0,0,no
40,4,0,2,no,-45,no,yes,0,8,7,166,1,-1,0,0,no
30,2,0,0,no,139,no,yes,0,8,7,1046,2,-1,0,0,no
26,4,1,0,no,-90,no,yes,0,8,7,240,1,-1,0,0,no
58,2,0,3,no,-509,no,yes,0,8,7,239,1,-1,0,0,no
59,5,2,2,no,830,no,yes,0,8,7,116,1,-1,0,0,no
48,1,1,0,no,1106,no,yes,0,8,7,265,1,-1,0,0,no
59,4,2,0,no,136,no,yes,2,8,7,176,1,-1,0,0,no
34,3,1,1,no,-199,no,yes,0,8,7,130,1,-1,0,0,no
53,2,2,2,no,-834,yes,yes,0,8,7,130,1,-1,0,0,no
42,8,0,0,no,-283,no,yes,0,8,7,96,2,-1,0,0,no
25,2,1,0,no,218,no,yes,0,8,7,272,1,-1,0,0,no
25,1,1,0,no,1923,no,yes,0,8,7,71,1,-1,0,0,no
28,3,1,3,no,2736,no,no,0,8,7,705,1,-1,0,0,yes
41,3,1,0,no,26,no,no,0,8,7,428,1,-1,0,0,no
45,4,1,0,no,-688,no,yes,0,8,7,106,1,-1,0,0,no
29,0,0,2,no,50,no,no,0,8,7,185,2,-1,0,0,no
25,1,1,3,no,314,no,yes,0,8,7,455,1,-1,0,0,no
51,2,0,0,no,564,no,yes,0,8,7,187,2,-1,0,0,no
26,1,1,1,no,33,no,yes,0,8,7,253,1,-1,0,0,no
